,debate,participant,topic,prop_turns,prop_words,avg_turn_length,turn_rank,word_rank,topic_title
2737,deb_2024_06_04_01,RAMSAY,201,0.047619047619047616,0.04859028194361128,81.0,14,22,Ethnic Minority and Racial Group Discrimination
2738,deb_2024_06_04_01,RAMSAY,300,0.047619047619047616,0.052789442111577684,88.0,14,20,Health
2739,deb_2024_06_04_01,RAMSAY,325,0.047619047619047616,0.052789442111577684,88.0,14,20,Health Manpower and Training
2740,deb_2024_06_04_01,RAMSAY,1000,0.047619047619047616,0.08278344331133773,138.0,14,16,Transportation
2741,deb_2024_06_04_01,RAMSAY,1001,0.047619047619047616,0.08278344331133773,138.0,14,16,Mass and Public Transportation and Safety
2742,deb_2024_06_04_01,RAMSAY,1002,0.047619047619047616,0.08278344331133773,138.0,14,16,"Highway (Road) Construction, Maintenance, and Safety"
2743,deb_2024_06_04_01,RAMSAY,1900,0.14285714285714285,0.12297540491901619,68.33333333333333,6,9,International Affairs
2744,deb_2024_06_04_01,RAMSAY,1926,0.047619047619047616,0.022195560887822437,37.0,14,24,International Organizations other than Finance
2745,deb_2024_06_04_01,RAMSAY,1901,0.09523809523809523,0.10077984403119376,84.0,11,15,Foreign Aid
2746,deb_2024_06_04_01,RAMSAY,230,0.047619047619047616,0.021595680863827234,36.0,14,25,Immigration
2747,deb_2024_06_07,MORDAUNT,1600,0.2222222222222222,0.22660311958405546,87.16666666666667,3,4,Defence
2748,deb_2024_06_07,MORDAUNT,1609,0.07407407407407407,0.07495667244367418,86.5,9,18,Veterans Issues
2749,deb_2024_06_07,MORDAUNT,1603,0.07407407407407407,0.10745233968804159,124.0,9,13,"Military Intelligence, Intelligence Services, Espionage"
2750,deb_2024_06_07,MORDAUNT,1610,0.07407407407407407,0.10961871750433276,126.5,9,12,Military Procurement and Weapons System Acquisitions and Evaluation
2751,deb_2024_06_07,MORDAUNT,1300,0.037037037037037035,0.036395147313691506,84.0,15,19,Social Welfare
2752,deb_2024_06_07,MORDAUNT,1302,0.037037037037037035,0.036395147313691506,84.0,15,19,Poverty and Assistance for Low-Income Families
2753,deb_2024_06_07,MORDAUNT,100,0.4444444444444444,0.6000866551126517,115.41666666666667,1,1,Macroeconomics
2754,deb_2024_06_07,MORDAUNT,105,0.2222222222222222,0.5103986135181976,196.33333333333334,3,2,"National Budget, Debt, public spending"
2755,deb_2024_06_07,MORDAUNT,300,0.037037037037037035,0.11741767764298093,271.0,15,7,Health
2756,deb_2024_06_07,MORDAUNT,325,0.037037037037037035,0.11741767764298093,271.0,15,7,Health Manpower and Training
2757,deb_2024_06_07,MORDAUNT,331,0.037037037037037035,0.11741767764298093,271.0,15,7,"Prevention, Communicable Diseases and Health Promotion"
2758,deb_2024_06_07,MORDAUNT,2000,0.07407407407407407,0.018630849220103985,21.5,9,23,Government Operations
2759,deb_2024_06_07,MORDAUNT,2012,0.037037037037037035,0.01169844020797227,27.0,15,24,"Political Parties, Campaigns, and Voter Registration"
2760,deb_2024_06_07,MORDAUNT,200,0.18518518518518517,0.16984402079722705,78.4,5,5,Civil Rights
2761,deb_2024_06_07,MORDAUNT,230,0.1111111111111111,0.13128249566724437,101.0,6,6,Immigration
2762,deb_2024_06_07,MORDAUNT,107,0.3333333333333333,0.3626516464471404,93.0,2,3,"Taxation, Tax policy, and Tax Reform"
2763,deb_2024_06_07,MORDAUNT,1400,0.037037037037037035,0.03422876949740035,79.0,15,21,Planning and Housing Issues
2764,deb_2024_06_07,MORDAUNT,1410,0.037037037037037035,0.03422876949740035,79.0,15,21,Mortgages
2765,deb_2024_06_07,MORDAUNT,201,0.037037037037037035,0.008232235701906412,19.0,15,25,Ethnic Minority and Racial Group Discrimination
2766,deb_2024_06_07,MORDAUNT,1800,0.037037037037037035,0.0034662045060658577,8.0,15,29,Foreign Trade
2767,deb_2024_06_07,MORDAUNT,1803,0.037037037037037035,0.0034662045060658577,8.0,15,29,"Export Promotion and Regulation, Export Credit Agencies"
2768,deb_2024_06_07,MORDAUNT,800,0.037037037037037035,0.11308492201039862,261.0,15,10,Energy
2769,deb_2024_06_07,MORDAUNT,806,0.037037037037037035,0.11308492201039862,261.0,15,10,Alternative and Renewable Energy
2770,deb_2024_06_07,MORDAUNT,1521,0.037037037037037035,0.006932409012131715,16.0,15,26,Small Business Issues
2771,deb_2024_06_07,MORDAUNT,600,0.037037037037037035,0.004332755632582322,10.0,15,27,Education
2772,deb_2024_06_07,MORDAUNT,601,0.037037037037037035,0.004332755632582322,10.0,15,27,Higher Education
2773,deb_2024_06_07,MORDAUNT,1200,0.1111111111111111,0.09878682842287695,76.0,6,14,"Law, Crime, and Family Issues"
2774,deb_2024_06_07,MORDAUNT,1202,0.07407407407407407,0.09488734835355286,109.5,9,16,White Collar Crime and Organized Crime
2775,deb_2024_06_07,MORDAUNT,1209,0.1111111111111111,0.09878682842287695,76.0,6,14,"Police, Fire, and Weapons Control"
2776,deb_2024_06_07,MORDAUNT,1211,0.07407407407407407,0.09488734835355286,109.5,9,16,Riots and Crime Prevention
2777,deb_2024_06_07,FARAGE,1600,0.14285714285714285,0.09421939007737824,69.0,5,18,Defence
2778,deb_2024_06_07,FARAGE,1603,0.047619047619047616,0.05279927173418298,116.0,18,23,"Military Intelligence, Intelligence Services, Espionage"
2779,deb_2024_06_07,FARAGE,1608,0.047619047619047616,0.05279927173418298,116.0,18,23,"Manpower, Military Personnel and Dependents"
2780,deb_2024_06_07,FARAGE,1609,0.14285714285714285,0.09421939007737824,69.0,5,18,Veterans Issues
2781,deb_2024_06_07,FARAGE,1200,0.19047619047619047,0.21074192080109239,115.75,3,4,"Law, Crime, and Family Issues"
2782,deb_2024_06_07,FARAGE,1208,0.047619047619047616,0.028220300409649523,62.0,18,28,Family Issues
2783,deb_2024_06_07,FARAGE,300,0.14285714285714285,0.12198452435138826,89.33333333333333,5,13,Health
2784,deb_2024_06_07,FARAGE,301,0.14285714285714285,0.12198452435138826,89.33333333333333,5,13,Health Care Reform
2785,deb_2024_06_07,FARAGE,100,0.2857142857142857,0.37642239417387346,137.83333333333334,1,1,Macroeconomics
2786,deb_2024_06_07,FARAGE,105,0.19047619047619047,0.2171142467000455,119.25,3,3,"National Budget, Debt, public spending"
2787,deb_2024_06_07,FARAGE,108,0.09523809523809523,0.061902594446973144,68.0,10,22,"Industrial Policy, Privatisation, Nationalisation"
2788,deb_2024_06_07,FARAGE,200,0.23809523809523808,0.32862994993172506,144.4,2,2,Civil Rights
2789,deb_2024_06_07,FARAGE,230,0.14285714285714285,0.16932180245789713,124.0,5,6,Immigration
2790,deb_2024_06_07,FARAGE,1400,0.047619047619047616,0.1515703231679563,333.0,18,7,Planning and Housing Issues
2791,deb_2024_06_07,FARAGE,1401,0.047619047619047616,0.1515703231679563,333.0,18,7,Housing and Community Development
2792,deb_2024_06_07,FARAGE,107,0.047619047619047616,0.1137915339098771,250.0,18,17,"Taxation, Tax policy, and Tax Reform"
2793,deb_2024_06_07,FARAGE,201,0.09523809523809523,0.19116977696859352,210.0,10,5,Ethnic Minority and Racial Group Discrimination
2794,deb_2024_06_07,FARAGE,2000,0.047619047619047616,0.1187983614019117,261.0,18,15,Government Operations
2795,deb_2024_06_07,FARAGE,2012,0.047619047619047616,0.1187983614019117,261.0,18,15,"Political Parties, Campaigns, and Voter Registration"
2796,deb_2024_06_07,FARAGE,700,0.09523809523809523,0.1288120163859809,141.5,10,10,Environment
2797,deb_2024_06_07,FARAGE,705,0.09523809523809523,0.1288120163859809,141.5,10,10,"Air Pollution, Global Warming, and Noise Pollution"
2798,deb_2024_06_07,FARAGE,1300,0.09523809523809523,0.06372325898953118,70.0,10,20,Social Welfare
2799,deb_2024_06_07,FARAGE,1302,0.09523809523809523,0.06372325898953118,70.0,10,20,Poverty and Assistance for Low-Income Families
2800,deb_2024_06_07,FARAGE,1206,0.09523809523809523,0.12744651797906237,140.0,10,12,Juvenile Crime and the Juvenile Justice System
2801,deb_2024_06_07,FARAGE,1211,0.09523809523809523,0.13245334547109694,145.5,10,9,Riots and Crime Prevention
2802,deb_2024_06_07,FARAGE,1202,0.047619047619047616,0.05006827492034593,110.0,18,25,White Collar Crime and Organized Crime
2803,deb_2024_06_07,FARAGE,1209,0.047619047619047616,0.05006827492034593,110.0,18,25,"Police, Fire, and Weapons Control"
2804,deb_2024_06_07,FARAGE,207,0.047619047619047616,0.04551661356395084,100.0,18,27,Freedom of Speech & Religion
2805,deb_2024_06_07,RAYNER,1600,0.11538461538461539,0.11264141662567634,76.33333333333333,7,11,Defence
2806,deb_2024_06_07,RAYNER,1603,0.038461538461538464,0.07181505164781112,146.0,16,16,"Military Intelligence, Intelligence Services, Espionage"
2807,deb_2024_06_07,RAYNER,1608,0.038461538461538464,0.07181505164781112,146.0,16,16,"Manpower, Military Personnel and Dependents"
2808,deb_2024_06_07,RAYNER,1300,0.07692307692307693,0.08657156910969012,88.0,11,14,Social Welfare
2809,deb_2024_06_07,RAYNER,1304,0.038461538461538464,0.07181505164781112,146.0,16,16,Assistance to the Disabled and Handicapped
2810,deb_2024_06_07,RAYNER,1610,0.038461538461538464,0.029513034923757994,60.0,16,22,Military Procurement and Weapons System Acquisitions and Evaluation
2811,deb_2024_06_07,RAYNER,100,0.5769230769230769,0.6384653221839646,86.53333333333333,1,1,Macroeconomics
2812,deb_2024_06_07,RAYNER,105,0.23076923076923078,0.3049680275454993,103.33333333333333,3,3,"National Budget, Debt, public spending"
2813,deb_2024_06_07,RAYNER,1900,0.07692307692307693,0.03000491883915396,30.5,11,21,International Affairs
2814,deb_2024_06_07,RAYNER,1609,0.038461538461538464,0.01131333005410723,23.0,16,30,Veterans Issues
2815,deb_2024_06_07,RAYNER,1920,0.038461538461538464,0.01131333005410723,23.0,16,30,Middle East
2816,deb_2024_06_07,RAYNER,200,0.15384615384615385,0.15346778160354158,78.0,4,6,Civil Rights
2817,deb_2024_06_07,RAYNER,230,0.15384615384615385,0.15346778160354158,78.0,4,6,Immigration
2818,deb_2024_06_07,RAYNER,107,0.34615384615384615,0.44220363994097395,99.88888888888889,2,2,"Taxation, Tax policy, and Tax Reform"
2819,deb_2024_06_07,RAYNER,1302,0.038461538461538464,0.014756517461878997,30.0,16,29,Poverty and Assistance for Low-Income Families
2820,deb_2024_06_07,RAYNER,300,0.07692307692307693,0.08853910477127398,90.0,11,12,Health
2821,deb_2024_06_07,RAYNER,301,0.07692307692307693,0.08853910477127398,90.0,11,12,Health Care Reform
2822,deb_2024_06_07,RAYNER,101,0.038461538461538464,0.01721593703885883,35.0,16,26,"Inflation, prices, and interest rates"
2823,deb_2024_06_07,RAYNER,500,0.038461538461538464,0.01721593703885883,35.0,16,26,Labour and Employment
2824,deb_2024_06_07,RAYNER,504,0.038461538461538464,0.01721593703885883,35.0,16,26,Employee Relations and Labour Unions
2825,deb_2024_06_07,RAYNER,1400,0.038461538461538464,0.023610427939006393,48.0,16,23,Planning and Housing Issues
2826,deb_2024_06_07,RAYNER,1409,0.038461538461538464,0.023610427939006393,48.0,16,23,Housing Assistance for Homeless and Homeless Issues
2827,deb_2024_06_07,RAYNER,1200,0.15384615384615385,0.1883915395966552,95.75,4,4,"Law, Crime, and Family Issues"
2828,deb_2024_06_07,RAYNER,1202,0.038461538461538464,0.02115100836202656,43.0,16,25,White Collar Crime and Organized Crime
2829,deb_2024_06_07,RAYNER,700,0.038461538461538464,0.06345302508607968,129.0,16,19,Environment
2830,deb_2024_06_07,RAYNER,705,0.038461538461538464,0.06345302508607968,129.0,16,19,"Air Pollution, Global Warming, and Noise Pollution"
2831,deb_2024_06_07,RAYNER,800,0.11538461538461539,0.13034923757993114,88.33333333333333,7,8,Energy
2832,deb_2024_06_07,RAYNER,806,0.11538461538461539,0.13034923757993114,88.33333333333333,7,8,Alternative and Renewable Energy
2833,deb_2024_06_07,RAYNER,1206,0.07692307692307693,0.12297097884899164,125.0,11,10,Juvenile Crime and the Juvenile Justice System
2834,deb_2024_06_07,RAYNER,1209,0.11538461538461539,0.16724053123462862,113.33333333333333,7,5,"Police, Fire, and Weapons Control"
2835,deb_2024_06_07,RAYNER,1211,0.038461538461538464,0.07525823905558288,153.0,16,15,Riots and Crime Prevention
2836,deb_2024_06_07,IORWERTH,1600,0.15384615384615385,0.10348977135980746,86.0,6,19,Defence
2837,deb_2024_06_07,IORWERTH,1603,0.07692307692307693,0.06498194945848375,108.0,12,21,"Military Intelligence, Intelligence Services, Espionage"
2838,deb_2024_06_07,IORWERTH,1610,0.15384615384615385,0.10348977135980746,86.0,6,19,Military Procurement and Weapons System Acquisitions and Evaluation
2839,deb_2024_06_07,IORWERTH,1300,0.23076923076923078,0.3243080625752106,179.66666666666666,2,3,Social Welfare
2840,deb_2024_06_07,IORWERTH,1304,0.07692307692307693,0.06498194945848375,108.0,12,21,Assistance to the Disabled and Handicapped
2841,deb_2024_06_07,IORWERTH,100,0.46153846153846156,0.6299638989169675,174.5,1,1,Macroeconomics
2842,deb_2024_06_07,IORWERTH,108,0.07692307692307693,0.11010830324909747,183.0,12,18,"Industrial Policy, Privatisation, Nationalisation"
2843,deb_2024_06_07,IORWERTH,300,0.07692307692307693,0.061371841155234655,102.0,12,23,Health
2844,deb_2024_06_07,IORWERTH,301,0.07692307692307693,0.061371841155234655,102.0,12,23,Health Care Reform
2845,deb_2024_06_07,IORWERTH,1900,0.07692307692307693,0.061371841155234655,102.0,12,23,International Affairs
2846,deb_2024_06_07,IORWERTH,200,0.23076923076923078,0.13778580024067388,76.33333333333333,2,8,Civil Rights
2847,deb_2024_06_07,IORWERTH,230,0.23076923076923078,0.13778580024067388,76.33333333333333,2,8,Immigration
2848,deb_2024_06_07,IORWERTH,105,0.23076923076923078,0.36462093862815886,202.0,2,2,"National Budget, Debt, public spending"
2849,deb_2024_06_07,IORWERTH,107,0.15384615384615385,0.1552346570397112,129.0,6,7,"Taxation, Tax policy, and Tax Reform"
2850,deb_2024_06_07,IORWERTH,1302,0.15384615384615385,0.2593261131167268,215.5,6,4,Poverty and Assistance for Low-Income Families
2851,deb_2024_06_07,IORWERTH,2000,0.15384615384615385,0.190734055354994,158.5,6,5,Government Operations
2852,deb_2024_06_07,IORWERTH,2012,0.15384615384615385,0.190734055354994,158.5,6,5,"Political Parties, Campaigns, and Voter Registration"
2853,deb_2024_06_07,IORWERTH,700,0.07692307692307693,0.11793020457280386,196.0,12,10,Environment
2854,deb_2024_06_07,IORWERTH,705,0.07692307692307693,0.11793020457280386,196.0,12,10,"Air Pollution, Global Warming, and Noise Pollution"
2855,deb_2024_06_07,IORWERTH,1000,0.07692307692307693,0.11793020457280386,196.0,12,10,Transportation
2856,deb_2024_06_07,IORWERTH,1001,0.07692307692307693,0.11793020457280386,196.0,12,10,Mass and Public Transportation and Safety
2857,deb_2024_06_07,IORWERTH,1200,0.07692307692307693,0.11311672683513839,188.0,12,14,"Law, Crime, and Family Issues"
2858,deb_2024_06_07,IORWERTH,1202,0.07692307692307693,0.11311672683513839,188.0,12,14,White Collar Crime and Organized Crime
2859,deb_2024_06_07,IORWERTH,1206,0.07692307692307693,0.11311672683513839,188.0,12,14,Juvenile Crime and the Juvenile Justice System
2860,deb_2024_06_07,IORWERTH,1209,0.07692307692307693,0.11311672683513839,188.0,12,14,"Police, Fire, and Weapons Control"
2861,deb_2024_06_07,DENYER,1600,0.16666666666666666,0.15216068167985392,125.0,6,8,Defence
2862,deb_2024_06_07,DENYER,1609,0.08333333333333333,0.08338405356055995,137.0,9,18,Veterans Issues
2863,deb_2024_06_07,DENYER,1300,0.5,0.5216068167985393,142.83333333333334,1,1,Social Welfare
2864,deb_2024_06_07,DENYER,1302,0.5,0.5216068167985393,142.83333333333334,1,1,Poverty and Assistance for Low-Income Families
2865,deb_2024_06_07,DENYER,700,0.25,0.2288496652465003,125.33333333333333,3,4,Environment
2866,deb_2024_06_07,DENYER,705,0.25,0.2288496652465003,125.33333333333333,3,4,"Air Pollution, Global Warming, and Noise Pollution"
2867,deb_2024_06_07,DENYER,1603,0.08333333333333333,0.06877662811929397,113.0,9,21,"Military Intelligence, Intelligence Services, Espionage"
2868,deb_2024_06_07,DENYER,100,0.25,0.3566646378575776,195.33333333333334,3,3,Macroeconomics
2869,deb_2024_06_07,DENYER,107,0.16666666666666666,0.21485088253195375,176.5,6,6,"Taxation, Tax policy, and Tax Reform"
2870,deb_2024_06_07,DENYER,301,0.08333333333333333,0.155203895313451,255.0,9,7,Health Care Reform
2871,deb_2024_06_07,DENYER,200,0.08333333333333333,0.13329275715155203,219.0,9,11,Civil Rights
2872,deb_2024_06_07,DENYER,201,0.08333333333333333,0.13329275715155203,219.0,9,11,Ethnic Minority and Racial Group Discrimination
2873,deb_2024_06_07,DENYER,500,0.08333333333333333,0.13329275715155203,219.0,9,11,Labour and Employment
2874,deb_2024_06_07,DENYER,529,0.08333333333333333,0.13329275715155203,219.0,9,11,Migrant and Seasonal Workers
2875,deb_2024_06_07,DENYER,105,0.08333333333333333,0.14181375532562385,233.0,9,9,"National Budget, Debt, public spending"
2876,deb_2024_06_07,DENYER,1304,0.08333333333333333,0.14181375532562385,233.0,9,9,Assistance to the Disabled and Handicapped
2877,deb_2024_06_07,DENYER,2000,0.08333333333333333,0.11929397443700548,196.0,9,15,Government Operations
2878,deb_2024_06_07,DENYER,2012,0.08333333333333333,0.11929397443700548,196.0,9,15,"Political Parties, Campaigns, and Voter Registration"
2879,deb_2024_06_07,DENYER,800,0.08333333333333333,0.02982349360925137,49.0,9,26,Energy
2880,deb_2024_06_07,DENYER,806,0.08333333333333333,0.02982349360925137,49.0,9,26,Alternative and Renewable Energy
2881,deb_2024_06_07,DENYER,1900,0.08333333333333333,0.07668898356664638,126.0,9,19,International Affairs
2882,deb_2024_06_07,DENYER,1930,0.08333333333333333,0.07668898356664638,126.0,9,19,North America and North Atlantic Ocean
2883,deb_2024_06_07,DENYER,1200,0.16666666666666666,0.11259890444309191,92.5,6,17,"Law, Crime, and Family Issues"
2884,deb_2024_06_07,DENYER,1202,0.08333333333333333,0.0505173463177115,83.0,9,23,White Collar Crime and Organized Crime
2885,deb_2024_06_07,DENYER,1209,0.08333333333333333,0.0505173463177115,83.0,9,23,"Police, Fire, and Weapons Control"
2886,deb_2024_06_07,DENYER,1211,0.08333333333333333,0.0505173463177115,83.0,9,23,Riots and Crime Prevention
2887,deb_2024_06_07,DENYER,1206,0.08333333333333333,0.0620815581253804,102.0,9,22,Juvenile Crime and the Juvenile Justice System
2888,deb_2024_06_07,COOPER,100,0.7692307692307693,0.7402837754472548,120.0,1,1,Macroeconomics
2889,deb_2024_06_07,COOPER,105,0.5384615384615384,0.5237507711289328,121.28571428571429,2,2,"National Budget, Debt, public spending"
2890,deb_2024_06_07,COOPER,1600,0.07692307692307693,0.0919185687847008,149.0,10,19,Defence
2891,deb_2024_06_07,COOPER,1608,0.07692307692307693,0.0919185687847008,149.0,10,19,"Manpower, Military Personnel and Dependents"
2892,deb_2024_06_07,COOPER,1400,0.15384615384615385,0.1462060456508328,118.5,6,8,Planning and Housing Issues
2893,deb_2024_06_07,COOPER,1407,0.07692307692307693,0.0919185687847008,149.0,10,19,Veterans Housing Assistance and Military Housing Programs
2894,deb_2024_06_07,COOPER,300,0.38461538461538464,0.37199259716224553,120.6,3,3,Health
2895,deb_2024_06_07,COOPER,301,0.3076923076923077,0.31770512029611353,128.75,4,4,Health Care Reform
2896,deb_2024_06_07,COOPER,325,0.15384615384615385,0.20481184454040716,166.0,6,6,Health Manpower and Training
2897,deb_2024_06_07,COOPER,1406,0.07692307692307693,0.054287476866132015,88.0,10,24,Low and Middle Income Housing Programs and Needs
2898,deb_2024_06_07,COOPER,107,0.15384615384615385,0.20974706971005552,170.0,6,5,"Taxation, Tax policy, and Tax Reform"
2899,deb_2024_06_07,COOPER,200,0.07692307692307693,0.10734114743985194,174.0,10,13,Civil Rights
2900,deb_2024_06_07,COOPER,230,0.07692307692307693,0.10734114743985194,174.0,10,13,Immigration
2901,deb_2024_06_07,COOPER,500,0.07692307692307693,0.10734114743985194,174.0,10,13,Labour and Employment
2902,deb_2024_06_07,COOPER,505,0.07692307692307693,0.10734114743985194,174.0,10,13,Fair Labour Standards
2903,deb_2024_06_07,COOPER,529,0.07692307692307693,0.10734114743985194,174.0,10,13,Migrant and Seasonal Workers
2904,deb_2024_06_07,COOPER,2000,0.07692307692307693,0.04133251079580506,67.0,10,27,Government Operations
2905,deb_2024_06_07,COOPER,2012,0.07692307692307693,0.04133251079580506,67.0,10,27,"Political Parties, Campaigns, and Voter Registration"
2906,deb_2024_06_07,COOPER,600,0.07692307692307693,0.07587908698334361,123.0,10,22,Education
2907,deb_2024_06_07,COOPER,603,0.07692307692307693,0.07587908698334361,123.0,10,22,Education of Underprivileged Students
2908,deb_2024_06_07,COOPER,101,0.07692307692307693,0.006785934608266502,11.0,10,29,"Inflation, prices, and interest rates"
2909,deb_2024_06_07,COOPER,700,0.23076923076923078,0.1554595928439235,84.0,5,7,Environment
2910,deb_2024_06_07,COOPER,705,0.15384615384615385,0.1011721159777915,82.0,6,18,"Air Pollution, Global Warming, and Noise Pollution"
2911,deb_2024_06_07,COOPER,1200,0.07692307692307693,0.1147439851943245,186.0,10,9,"Law, Crime, and Family Issues"
2912,deb_2024_06_07,COOPER,1206,0.07692307692307693,0.1147439851943245,186.0,10,9,Juvenile Crime and the Juvenile Justice System
2913,deb_2024_06_07,COOPER,1209,0.07692307692307693,0.1147439851943245,186.0,10,9,"Police, Fire, and Weapons Control"
2914,deb_2024_06_07,COOPER,1211,0.07692307692307693,0.1147439851943245,186.0,10,9,Riots and Crime Prevention
2915,deb_2024_06_07,COOPER,1300,0.07692307692307693,0.054287476866132015,88.0,10,24,Social Welfare
2916,deb_2024_06_07,COOPER,1303,0.07692307692307693,0.054287476866132015,88.0,10,24,"Elderly Issues and Elderly Assistance Programs, State Pensions"
2917,deb_2024_06_07,FLYNN,1600,0.045454545454545456,0.07948969578017664,162.0,16,17,Defence
2918,deb_2024_06_07,FLYNN,1608,0.045454545454545456,0.07948969578017664,162.0,16,17,"Manpower, Military Personnel and Dependents"
2919,deb_2024_06_07,FLYNN,1609,0.045454545454545456,0.07948969578017664,162.0,16,17,Veterans Issues
2920,deb_2024_06_07,FLYNN,2000,0.045454545454545456,0.07948969578017664,162.0,16,17,Government Operations
2921,deb_2024_06_07,FLYNN,2012,0.045454545454545456,0.07948969578017664,162.0,16,17,"Political Parties, Campaigns, and Voter Registration"
2922,deb_2024_06_07,FLYNN,300,0.13636363636363635,0.13591756624141316,92.33333333333333,5,9,Health
2923,deb_2024_06_07,FLYNN,301,0.13636363636363635,0.13591756624141316,92.33333333333333,5,9,Health Care Reform
2924,deb_2024_06_07,FLYNN,600,0.13636363636363635,0.1452404317958783,98.66666666666667,5,7,Education
2925,deb_2024_06_07,FLYNN,601,0.13636363636363635,0.1452404317958783,98.66666666666667,5,7,Higher Education
2926,deb_2024_06_07,FLYNN,100,0.5454545454545454,0.6138370951913641,104.25,1,1,Macroeconomics
2927,deb_2024_06_07,FLYNN,105,0.2727272727272727,0.40922473012757604,139.0,2,2,"National Budget, Debt, public spending"
2928,deb_2024_06_07,FLYNN,1300,0.22727272727272727,0.32335623159960747,131.8,3,3,Social Welfare
2929,deb_2024_06_07,FLYNN,1302,0.18181818181818182,0.21050049067713444,107.25,4,4,Poverty and Assistance for Low-Income Families
2930,deb_2024_06_07,FLYNN,500,0.09090909090909091,0.1211972522080471,123.5,9,11,Labour and Employment
2931,deb_2024_06_07,FLYNN,529,0.09090909090909091,0.1211972522080471,123.5,9,11,Migrant and Seasonal Workers
2932,deb_2024_06_07,FLYNN,200,0.09090909090909091,0.11579980372914622,118.0,9,13,Civil Rights
2933,deb_2024_06_07,FLYNN,230,0.045454545454545456,0.08047105004906771,164.0,16,16,Immigration
2934,deb_2024_06_07,FLYNN,1900,0.09090909090909091,0.18645731108930325,190.0,9,5,International Affairs
2935,deb_2024_06_07,FLYNN,1910,0.09090909090909091,0.16241413150147202,165.5,9,6,"Western Europe, Common Market Issues"
2936,deb_2024_06_07,FLYNN,107,0.045454545454545456,0.03680078508341511,75.0,16,30,"Taxation, Tax policy, and Tax Reform"
2937,deb_2024_06_07,FLYNN,108,0.09090909090909091,0.08145240431795878,83.0,9,15,"Industrial Policy, Privatisation, Nationalisation"
2938,deb_2024_06_07,FLYNN,1400,0.045454545454545456,0.03532875368007851,72.0,16,31,Planning and Housing Issues
2939,deb_2024_06_07,FLYNN,1401,0.045454545454545456,0.03532875368007851,72.0,16,31,Housing and Community Development
2940,deb_2024_06_07,FLYNN,1800,0.045454545454545456,0.03532875368007851,72.0,16,31,Foreign Trade
2941,deb_2024_06_07,FLYNN,1803,0.09090909090909091,0.08488714425907752,86.5,9,14,"Export Promotion and Regulation, Export Credit Agencies"
2942,deb_2024_06_07,FLYNN,806,0.045454545454545456,0.07360157016683022,150.0,16,22,Alternative and Renewable Energy
2943,deb_2024_06_07,FLYNN,1920,0.045454545454545456,0.07360157016683022,150.0,16,22,Middle East
2944,deb_2024_06_07,FLYNN,800,0.045454545454545456,0.06231599607458292,127.0,16,24,Energy
2945,deb_2024_06_07,FLYNN,803,0.045454545454545456,0.06231599607458292,127.0,16,24,Natural Gas and Oil
2946,deb_2024_06_07,FLYNN,101,0.045454545454545456,0.06231599607458292,127.0,16,24,"Inflation, prices, and interest rates"
2947,deb_2024_06_07,FLYNN,103,0.045454545454545456,0.020608439646712464,42.0,16,34,Unemployment rate
2948,deb_2024_06_07,FLYNN,1200,0.045454545454545456,0.04759568204121688,97.0,16,27,"Law, Crime, and Family Issues"
2949,deb_2024_06_07,FLYNN,1202,0.045454545454545456,0.04759568204121688,97.0,16,27,White Collar Crime and Organized Crime
2950,deb_2024_06_07,FLYNN,1209,0.045454545454545456,0.04759568204121688,97.0,16,27,"Police, Fire, and Weapons Control"
2951,deb_2024_06_12,SUNAK,100,0.5094339622641509,0.5765478091183254,120.37037037037037,1,1,Macroeconomics
2952,deb_2024_06_12,SUNAK,107,0.3018867924528302,0.37307078233102714,131.4375,2,2,"Taxation, Tax policy, and Tax Reform"
2953,deb_2024_06_12,SUNAK,200,0.18867924528301888,0.21447578499201703,120.9,3,4,Civil Rights
2954,deb_2024_06_12,SUNAK,230,0.16981132075471697,0.19957424161788184,125.0,4,5,Immigration
2955,deb_2024_06_12,SUNAK,1600,0.05660377358490566,0.09455384069540536,177.66666666666666,10,12,Defence
2956,deb_2024_06_12,SUNAK,1609,0.05660377358490566,0.09455384069540536,177.66666666666666,10,12,Veterans Issues
2957,deb_2024_06_12,SUNAK,101,0.11320754716981132,0.11601915912719532,109.0,7,10,"Inflation, prices, and interest rates"
2958,deb_2024_06_12,SUNAK,105,0.1320754716981132,0.16107858790136598,129.71428571428572,5,6,"National Budget, Debt, public spending"
2959,deb_2024_06_12,SUNAK,300,0.09433962264150944,0.1373070782331027,154.8,8,7,Health
2960,deb_2024_06_12,SUNAK,301,0.07547169811320754,0.12985630654603514,183.0,9,8,Health Care Reform
2961,deb_2024_06_12,SUNAK,1300,0.1320754716981132,0.27550115309561823,221.85714285714286,5,3,Social Welfare
2962,deb_2024_06_12,SUNAK,1302,0.03773584905660377,0.04701082135887884,132.5,16,21,Poverty and Assistance for Low-Income Families
2963,deb_2024_06_12,SUNAK,500,0.05660377358490566,0.017917331914138725,33.666666666666664,10,32,Labour and Employment
2964,deb_2024_06_12,SUNAK,504,0.05660377358490566,0.017917331914138725,33.666666666666664,10,32,Employee Relations and Labour Unions
2965,deb_2024_06_12,SUNAK,103,0.018867924528301886,0.024303707645910947,137.0,21,27,Unemployment rate
2966,deb_2024_06_12,SUNAK,1400,0.05660377358490566,0.11708355508249069,220.0,10,9,Planning and Housing Issues
